    Time: 2018-4-5 15:57:51
D. C. Tsui Laboratory,  He3 System, A152-IOP-CAS
D:\Exp_data\xiaopei_sun\DATA\Round2\20180404\2018-04\180405\180405.004
Experimenter: 
Sample:

Image:R-Ibias Relationship, (All B=0)

I_ac_a=100nA
I_ac_b=100nA
I_ac_c=100nA
I_ac_d=1nA
I_ac_e=100nA

R_bias=1M Omega (#a #d#e)
R_bias=1M Omega (#b#c)



     180405_004_Time	180405_004_T_MC_Kelv	       180405_004_#a	       180405_004_#b	       180405_004_#c	       180405_004_#d	       180405_004_#e	    180405_004_Vbias	      180405_004_I_B
   5.191010E+2	   2.620000E-2	   3.862000E-7	   6.559000E-7	   1.286200E-6	   1.588000E-6	   7.580000E-8	   1.553000E+1	   3.337860E-7
   5.192800E+2	   2.620000E-2	   3.854000E-7	   6.542000E-7	   1.285600E-6	   1.590000E-6	   7.550000E-8	   1.552870E+1	   4.768370E-7
   5.195280E+2	   2.620000E-2	   3.846000E-7	   6.540000E-7	   1.286900E-6	   1.586000E-6	   7.620000E-8	   1.552680E+1	   3.933910E-7
   5.197740E+2	   2.620000E-2	   3.808000E-7	   6.557000E-7	   1.290900E-6	   1.581000E-6	   7.800000E-8	   1.552500E+1	   5.126000E-7
   5.200640E+2	   2.620000E-2	   3.780000E-7	   6.579000E-7	   1.293900E-6	   1.580000E-6	   8.030000E-8	   1.552270E+1	   4.291530E-7
   5.203120E+2	   2.620000E-2	   3.782000E-7	   6.598000E-7	   1.295100E-6	   1.582000E-6	   8.220000E-8	   1.552080E+1	   4.887580E-7
   5.205380E+2	   2.620000E-2	   3.791000E-7	   6.602000E-7	   1.294700E-6	   1.585000E-6	   8.430000E-8	   1.551790E+1	   3.814700E-7
   5.207870E+2	   2.620000E-2	   3.794000E-7	   6.591000E-7	   1.293900E-6	   1.578000E-6	   8.620000E-8	   1.551570E+1	   2.980230E-7
   5.210480E+2	   2.620000E-2	   3.805000E-7	   6.576000E-7	   1.293200E-6	   1.564000E-6	   8.700000E-8	   1.551280E+1	   3.576280E-7
   5.213390E+2	   2.620000E-2	   3.829000E-7	   6.570000E-7	   1.292400E-6	   1.551000E-6	   8.600000E-8	   1.551000E+1	   3.337860E-7
   5.215920E+2	   2.620000E-2	   3.839000E-7	   6.580000E-7	   1.290600E-6	   1.548000E-6	   8.480000E-8	   1.550870E+1	   2.384190E-7
   5.218120E+2	   2.620000E-2	   3.839000E-7	   6.590000E-7	   1.288000E-6	   1.555000E-6	   8.370000E-8	   1.550590E+1	   3.337860E-7
   5.220740E+2	   2.620000E-2	   3.826000E-7	   6.586000E-7	   1.285700E-6	   1.560000E-6	   8.370000E-8	   1.550400E+1	   1.907350E-7
   5.222890E+2	   2.620000E-2	   3.804000E-7	   6.576000E-7	   1.283000E-6	   1.563000E-6	   8.440000E-8	   1.550170E+1	   2.026560E-7
   5.225710E+2	   2.620000E-2	   3.801000E-7	   6.578000E-7	   1.281900E-6	   1.566000E-6	   8.590000E-8	   1.549890E+1	   1.192090E-7
   5.228450E+2	   2.620000E-2	   3.818000E-7	   6.578000E-7	   1.283300E-6	   1.566000E-6	   8.740000E-8	   1.549570E+1	   1.549720E-7
   5.230790E+2	   2.620000E-2	   3.838000E-7	   6.579000E-7	   1.286700E-6	   1.567000E-6	   8.830000E-8	   1.549380E+1	   2.264980E-7
   5.233400E+2	   2.620000E-2	   3.865000E-7	   6.576000E-7	   1.288900E-6	   1.573000E-6	   8.870000E-8	   1.549190E+1	   1.311300E-7
   5.235750E+2	   2.620000E-2	   3.885000E-7	   6.572000E-7	   1.289600E-6	   1.584000E-6	   8.950000E-8	   1.549000E+1	   2.741810E-7
   5.238210E+2	   2.620000E-2	   3.884000E-7	   6.566000E-7	   1.288600E-6	   1.608000E-6	   9.040000E-8	   1.548780E+1	   8.344650E-8
   5.241110E+2	   2.620000E-2	   3.866000E-7	   6.567000E-7	   1.287200E-6	   1.631000E-6	   9.060000E-8	   1.548590E+1	   1.907350E-7
   5.243560E+2	   2.620000E-2	   3.849000E-7	   6.578000E-7	   1.286100E-6	   1.646000E-6	   8.990000E-8	   1.548400E+1	   2.026560E-7
   5.245810E+2	   2.620000E-2	   3.846000E-7	   6.590000E-7	   1.285000E-6	   1.641000E-6	   8.850000E-8	   1.548080E+1	   1.907350E-7
   5.248300E+2	   2.620000E-2	   3.851000E-7	   6.585000E-7	   1.283700E-6	   1.629000E-6	   8.790000E-8	   1.547790E+1	   2.503400E-7
   5.251190E+2	   2.620000E-2	   3.855000E-7	   6.578000E-7	   1.283800E-6	   1.617000E-6	   8.780000E-8	   1.547610E+1	   3.099440E-7
   5.253840E+2	   2.620000E-2	   3.860000E-7	   6.569000E-7	   1.284700E-6	   1.607000E-6	   8.730000E-8	   1.547380E+1	   2.264980E-7
   5.256160E+2	   2.630000E-2	   3.869000E-7	   6.563000E-7	   1.286600E-6	   1.603000E-6	   8.610000E-8	   1.547090E+1	   2.264980E-7
   5.258780E+2	   2.620000E-2	   3.873000E-7	   6.565000E-7	   1.289100E-6	   1.606000E-6	   8.500000E-8	   1.546870E+1	   4.172330E-7
   5.261280E+2	   2.620000E-2	   3.887000E-7	   6.572000E-7	   1.291300E-6	   1.613000E-6	   8.460000E-8	   1.546680E+1	   3.695490E-7
   5.263360E+2	   2.620000E-2	   3.907000E-7	   6.586000E-7	   1.292500E-6	   1.620000E-6	   8.470000E-8	   1.546490E+1	   4.053120E-7
   5.265860E+2	   2.620000E-2	   3.917000E-7	   6.590000E-7	   1.292400E-6	   1.623000E-6	   8.550000E-8	   1.546300E+1	   3.695490E-7
   5.268040E+2	   2.620000E-2	   3.910000E-7	   6.588000E-7	   1.292400E-6	   1.618000E-6	   8.650000E-8	   1.545980E+1	   5.483630E-7
   5.270520E+2	   2.620000E-2	   3.896000E-7	   6.586000E-7	   1.292700E-6	   1.613000E-6	   8.730000E-8	   1.545890E+1	   3.695490E-7
   5.272690E+2	   2.620000E-2	   3.872000E-7	   6.583000E-7	   1.293500E-6	   1.600000E-6	   8.710000E-8	   1.545700E+1	   3.695490E-7
   5.275040E+2	   2.620000E-2	   3.848000E-7	   6.579000E-7	   1.294600E-6	   1.592000E-6	   8.620000E-8	   1.545480E+1	   5.364420E-7
   5.276960E+2	   2.620000E-2	   3.817000E-7	   6.571000E-7	   1.296200E-6	   1.586000E-6	   8.520000E-8	   1.545280E+1	   4.410740E-7
   5.279420E+2	   2.620000E-2	   3.795000E-7	   6.559000E-7	   1.297700E-6	   1.597000E-6	   8.460000E-8	   1.545000E+1	   4.172330E-7
   5.282310E+2	   2.620000E-2	   3.783000E-7	   6.556000E-7	   1.298600E-6	   1.606000E-6	   8.550000E-8	   1.544780E+1	   3.218650E-7
   5.284830E+2	   2.620000E-2	   3.774000E-7	   6.549000E-7	   1.297300E-6	   1.606000E-6	   8.750000E-8	   1.544490E+1	   3.337860E-7
   5.287450E+2	   2.620000E-2	   3.771000E-7	   6.542000E-7	   1.294900E-6	   1.600000E-6	   8.940000E-8	   1.544300E+1	   3.218650E-7
   5.289660E+2	   2.620000E-2	   3.775000E-7	   6.540000E-7	   1.292100E-6	   1.593000E-6	   9.000000E-8	   1.543980E+1	   2.980230E-7
   5.292550E+2	   2.630000E-2	   3.767000E-7	   6.537000E-7	   1.290000E-6	   1.606000E-6	   8.970000E-8	   1.543790E+1	   2.980230E-7
   5.294900E+2	   2.620000E-2	   3.766000E-7	   6.533000E-7	   1.288700E-6	   1.618000E-6	   9.030000E-8	   1.543470E+1	   3.099440E-7
   5.298050E+2	   2.630000E-2	   3.778000E-7	   6.538000E-7	   1.289500E-6	   1.605000E-6	   9.170000E-8	   1.543380E+1	   2.622600E-7
   5.300130E+2	   2.630000E-2	   3.800000E-7	   6.556000E-7	   1.291000E-6	   1.583000E-6	   9.380000E-8	   1.543190E+1	   2.145770E-7
   5.302470E+2	   2.630000E-2	   3.813000E-7	   6.581000E-7	   1.292300E-6	   1.575000E-6	   9.500000E-8	   1.542990E+1	   2.861020E-7
   5.304710E+2	   2.630000E-2	   3.812000E-7	   6.612000E-7	   1.293200E-6	   1.595000E-6	   9.510000E-8	   1.542580E+1	   2.145770E-7
   5.307730E+2	   2.630000E-2	   3.800000E-7	   6.619000E-7	   1.293700E-6	   1.619000E-6	   9.340000E-8	   1.542390E+1	   2.145770E-7
   5.310060E+2	   2.630000E-2	   3.792000E-7	   6.615000E-7	   1.293400E-6	   1.633000E-6	   9.050000E-8	   1.542200E+1	   2.026560E-7
   5.312420E+2	   2.630000E-2	   3.785000E-7	   6.608000E-7	   1.292900E-6	   1.643000E-6	   8.760000E-8	   1.541890E+1	   8.344650E-8
   5.315220E+2	   2.630000E-2	   3.780000E-7	   6.601000E-7	   1.292700E-6	   1.662000E-6	   8.580000E-8	   1.541690E+1	   1.549720E-7
   5.317980E+2	   2.630000E-2	   3.779000E-7	   6.594000E-7	   1.292400E-6	   1.664000E-6	   8.490000E-8	   1.541380E+1	   5.960460E-8
   5.320470E+2	   2.630000E-2	   3.794000E-7	   6.597000E-7	   1.292300E-6	   1.654000E-6	   8.420000E-8	   1.541280E+1	   7.152560E-8
   5.322520E+2	   2.630000E-2	   3.826000E-7	   6.612000E-7	   1.292700E-6	   1.642000E-6	   8.340000E-8	   1.541090E+1	   8.344650E-8
   5.324480E+2	   2.630000E-2	   3.858000E-7	   6.629000E-7	   1.293700E-6	   1.626000E-6	   8.290000E-8	   1.540900E+1	   1.192090E-7
   5.326930E+2	   2.630000E-2	   3.879000E-7	   6.631000E-7	   1.294600E-6	   1.610000E-6	   8.320000E-8	   1.540680E+1	   5.960460E-8
   5.329250E+2	   2.630000E-2	   3.888000E-7	   6.621000E-7	   1.295200E-6	   1.604000E-6	   8.340000E-8	   1.540580E+1	   5.960460E-8
   5.331600E+2	   2.630000E-2	   3.880000E-7	   6.609000E-7	   1.294300E-6	   1.596000E-6	   8.320000E-8	   1.540390E+1	   3.576280E-8
   5.333980E+2	   2.630000E-2	   3.877000E-7	   6.601000E-7	   1.293500E-6	   1.604000E-6	   8.290000E-8	   1.540080E+1	  -1.192090E-8
   5.336730E+2	   2.630000E-2	   3.900000E-7	   6.595000E-7	   1.294800E-6	   1.640000E-6	   8.250000E-8	   1.539880E+1	   1.072880E-7
   5.339480E+2	   2.630000E-2	   3.924000E-7	   6.598000E-7	   1.296400E-6	   1.667000E-6	   8.240000E-8	   1.539690E+1	  -2.384190E-8
   5.341550E+2	   2.630000E-2	   3.940000E-7	   6.602000E-7	   1.297700E-6	   1.678000E-6	   8.330000E-8	   1.539510E+1	   1.549720E-7
   5.343600E+2	   2.630000E-2	   3.924000E-7	   6.604000E-7	   1.299200E-6	   1.658000E-6	   8.430000E-8	   1.539380E+1	   1.430510E-7
   5.346120E+2	   2.630000E-2	   3.883000E-7	   6.598000E-7	   1.299600E-6	   1.617000E-6	   8.490000E-8	   1.539100E+1	   1.072880E-7
   5.348720E+2	   2.630000E-2	   3.844000E-7	   6.589000E-7	   1.297700E-6	   1.594000E-6	   8.470000E-8	   1.539000E+1	   1.788140E-7
   5.351310E+2	   2.630000E-2	   3.827000E-7	   6.586000E-7	   1.295100E-6	   1.587000E-6	   8.460000E-8	   1.538780E+1	   3.099440E-7
   5.353380E+2	   2.630000E-2	   3.820000E-7	   6.589000E-7	   1.292900E-6	   1.588000E-6	   8.430000E-8	   1.538490E+1	   1.430510E-7
   5.356310E+2	   2.630000E-2	   3.812000E-7	   6.595000E-7	   1.292400E-6	   1.582000E-6	   8.490000E-8	   1.538300E+1	   2.622600E-7
   5.358630E+2	   2.630000E-2	   3.810000E-7	   6.610000E-7	   1.292900E-6	   1.561000E-6	   8.690000E-8	   1.538080E+1	   1.668930E-7
   5.361110E+2	   2.630000E-2	   3.823000E-7	   6.616000E-7	   1.294300E-6	   1.554000E-6	   8.910000E-8	   1.537890E+1	   2.503400E-7
   5.363780E+2	   2.630000E-2	   3.834000E-7	   6.601000E-7	   1.295200E-6	   1.576000E-6	   9.060000E-8	   1.537700E+1	   3.099440E-7
   5.365970E+2	   2.630000E-2	   3.853000E-7	   6.578000E-7	   1.295900E-6	   1.615000E-6	   9.140000E-8	   1.537380E+1	   2.384190E-7
   5.368740E+2	   2.630000E-2	   3.864000E-7	   6.574000E-7	   1.295800E-6	   1.638000E-6	   9.170000E-8	   1.537190E+1	   2.145770E-7
   5.370890E+2	   2.630000E-2	   3.879000E-7	   6.576000E-7	   1.295000E-6	   1.637000E-6	   9.170000E-8	   1.537090E+1	   2.145770E-7
   5.373220E+2	   2.630000E-2	   3.914000E-7	   6.584000E-7	   1.294100E-6	   1.611000E-6	   9.210000E-8	   1.536810E+1	   1.907350E-7
   5.375730E+2	   2.630000E-2	   3.918000E-7	   6.590000E-7	   1.293600E-6	   1.585000E-6	   9.220000E-8	   1.536580E+1	   8.344650E-8
   5.378030E+2	   2.630000E-2	   3.897000E-7	   6.591000E-7	   1.292900E-6	   1.573000E-6	   9.200000E-8	   1.536390E+1	   1.072880E-7
   5.380220E+2	   2.630000E-2	   3.883000E-7	   6.591000E-7	   1.292000E-6	   1.565000E-6	   9.140000E-8	   1.536300E+1	   1.668930E-7
   5.382140E+2	   2.630000E-2	   3.873000E-7	   6.589000E-7	   1.291000E-6	   1.560000E-6	   8.990000E-8	   1.536080E+1	   1.549720E-7
   5.384370E+2	   2.630000E-2	   3.876000E-7	   6.579000E-7	   1.290600E-6	   1.552000E-6	   8.780000E-8	   1.535880E+1	   2.622600E-7
   5.386990E+2	   2.630000E-2	   3.884000E-7	   6.565000E-7	   1.290200E-6	   1.549000E-6	   8.620000E-8	   1.535690E+1	   2.026560E-7
   5.389470E+2	   2.630000E-2	   3.886000E-7	   6.555000E-7	   1.290200E-6	   1.552000E-6	   8.460000E-8	   1.535370E+1	   2.503400E-7
   5.391970E+2	   2.630000E-2	   3.888000E-7	   6.550000E-7	   1.291100E-6	   1.562000E-6	   8.340000E-8	   1.535090E+1	   2.622600E-7
   5.394760E+2	   2.630000E-2	   3.883000E-7	   6.550000E-7	   1.291800E-6	   1.588000E-6	   8.380000E-8	   1.534900E+1	   2.980230E-7
   5.397230E+2	   2.630000E-2	   3.868000E-7	   6.557000E-7	   1.291800E-6	   1.610000E-6	   8.450000E-8	   1.534670E+1	   1.430510E-7
   5.399690E+2	   2.630000E-2	   3.860000E-7	   6.576000E-7	   1.291100E-6	   1.617000E-6	   8.510000E-8	   1.534490E+1	   1.907350E-7
   5.402020E+2	   2.630000E-2	   3.847000E-7	   6.597000E-7	   1.290700E-6	   1.617000E-6	   8.530000E-8	   1.534290E+1	   5.960460E-8
   5.404800E+2	   2.630000E-2	   3.826000E-7	   6.610000E-7	   1.290500E-6	   1.611000E-6	   8.640000E-8	   1.533970E+1	   1.311300E-7
   5.407690E+2	   2.630000E-2	   3.822000E-7	   6.619000E-7	   1.291300E-6	   1.606000E-6	   8.650000E-8	   1.533780E+1	  -1.192090E-8
   5.410000E+2	   2.630000E-2	   3.825000E-7	   6.621000E-7	   1.292400E-6	   1.596000E-6	   8.550000E-8	   1.533590E+1	   4.768370E-8
   5.412330E+2	   2.630000E-2	   3.832000E-7	   6.623000E-7	   1.293200E-6	   1.588000E-6	   8.400000E-8	   1.533370E+1	  -1.430510E-7
   5.414720E+2	   2.630000E-2	   3.844000E-7	   6.620000E-7	   1.293200E-6	   1.576000E-6	   8.290000E-8	   1.533090E+1	  -7.152560E-8
   5.417350E+2	   2.630000E-2	   3.862000E-7	   6.613000E-7	   1.292700E-6	   1.574000E-6	   8.270000E-8	   1.532990E+1	  -7.152560E-8
   5.419550E+2	   2.630000E-2	   3.871000E-7	   6.599000E-7	   1.292200E-6	   1.578000E-6	   8.290000E-8	   1.532800E+1	  -2.264980E-7
   5.421860E+2	   2.630000E-2	   3.878000E-7	   6.583000E-7	   1.291100E-6	   1.572000E-6	   8.400000E-8	   1.532580E+1	  -1.907350E-7
   5.424390E+2	   2.620000E-2	   3.890000E-7	   6.567000E-7	   1.290200E-6	   1.566000E-6	   8.490000E-8	   1.532290E+1	  -3.457070E-7
   5.426720E+2	   2.630000E-2	   3.903000E-7	   6.558000E-7	   1.289100E-6	   1.568000E-6	   8.450000E-8	   1.532100E+1	  -2.741810E-7
   5.429470E+2	   2.620000E-2	   3.895000E-7	   6.565000E-7	   1.288500E-6	   1.581000E-6	   8.420000E-8	   1.531880E+1	  -2.264980E-7
   5.431510E+2	   2.620000E-2	   3.881000E-7	   6.586000E-7	   1.289400E-6	   1.611000E-6	   8.440000E-8	   1.531780E+1	  -2.264980E-7
   5.433700E+2	   2.620000E-2	   3.873000E-7	   6.602000E-7	   1.291800E-6	   1.645000E-6	   8.450000E-8	   1.531500E+1	  -1.311300E-7
   5.436040E+2	   2.620000E-2	   3.863000E-7	   6.615000E-7	   1.294700E-6	   1.657000E-6	   8.510000E-8	   1.531280E+1	  -9.536740E-8
   5.438810E+2	   2.620000E-2	   3.837000E-7	   6.615000E-7	   1.295900E-6	   1.640000E-6	   8.640000E-8	   1.531090E+1	  -1.192090E-8
   5.441130E+2	   2.620000E-2	   3.817000E-7	   6.613000E-7	   1.296500E-6	   1.619000E-6	   8.730000E-8	   1.530990E+1	   5.960460E-8
   5.443050E+2	   2.620000E-2	   3.806000E-7	   6.610000E-7	   1.296600E-6	   1.597000E-6	   8.770000E-8	   1.530800E+1	  -9.536740E-8
   5.445550E+2	   2.620000E-2	   3.822000E-7	   6.612000E-7	   1.295900E-6	   1.583000E-6	   8.780000E-8	   1.530480E+1	   3.576280E-8
   5.448150E+2	   2.630000E-2	   3.848000E-7	   6.614000E-7	   1.295100E-6	   1.577000E-6	   8.760000E-8	   1.530290E+1	   4.768370E-8
   5.450580E+2	   2.630000E-2	   3.867000E-7	   6.614000E-7	   1.294900E-6	   1.573000E-6	   8.800000E-8	   1.530100E+1	   8.344650E-8
   5.452900E+2	   2.620000E-2	   3.876000E-7	   6.609000E-7	   1.295400E-6	   1.561000E-6	   8.880000E-8	   1.529880E+1	   2.026560E-7
   5.455420E+2	   2.620000E-2	   3.862000E-7	   6.601000E-7	   1.295400E-6	   1.563000E-6	   8.980000E-8	   1.529600E+1	   0.000000E+0
   5.458570E+2	   2.620000E-2	   3.823000E-7	   6.600000E-7	   1.295000E-6	   1.583000E-6	   9.030000E-8	   1.529280E+1	   1.192090E-7
   5.461580E+2	   2.620000E-2	   3.791000E-7	   6.601000E-7	   1.294700E-6	   1.584000E-6	   8.980000E-8	   1.529090E+1	   1.192090E-8
   5.463940E+2	   2.620000E-2	   3.795000E-7	   6.594000E-7	   1.293400E-6	   1.566000E-6	   8.920000E-8	   1.528810E+1	  -1.192090E-8
   5.466670E+2	   2.620000E-2	   3.815000E-7	   6.580000E-7	   1.291600E-6	   1.547000E-6	   8.870000E-8	   1.528580E+1	   0.000000E+0
   5.468990E+2	   2.620000E-2	   3.827000E-7	   6.568000E-7	   1.289200E-6	   1.542000E-6	   8.780000E-8	   1.528300E+1	   3.576280E-8
   5.471450E+2	   2.620000E-2	   3.827000E-7	   6.565000E-7	   1.287500E-6	   1.547000E-6	   8.740000E-8	   1.528110E+1	   1.072880E-7
   5.474110E+2	   2.620000E-2	   3.827000E-7	   6.564000E-7	   1.287400E-6	   1.555000E-6	   8.750000E-8	   1.527790E+1	   5.960460E-8
   5.476560E+2	   2.630000E-2	   3.806000E-7	   6.573000E-7	   1.287500E-6	   1.561000E-6	   8.840000E-8	   1.527510E+1	  -5.960460E-8
   5.479420E+2	   2.620000E-2	   3.785000E-7	   6.594000E-7	   1.287300E-6	   1.574000E-6	   8.830000E-8	   1.527410E+1	  -5.960460E-8
   5.481750E+2	   2.620000E-2	   3.765000E-7	   6.624000E-7	   1.286500E-6	   1.599000E-6	   8.790000E-8	   1.527090E+1	  -5.960460E-8
   5.484820E+2	   2.620000E-2	   3.759000E-7	   6.653000E-7	   1.285500E-6	   1.606000E-6	   8.810000E-8	   1.526800E+1	  -5.960460E-8
   5.487720E+2	   2.620000E-2	   3.748000E-7	   6.664000E-7	   1.285800E-6	   1.599000E-6	   8.870000E-8	   1.526480E+1	  -1.072880E-7
   5.490320E+2	   2.620000E-2	   3.745000E-7	   6.658000E-7	   1.287500E-6	   1.583000E-6	   9.020000E-8	   1.526290E+1	  -8.344650E-8
   5.493070E+2	   2.620000E-2	   3.759000E-7	   6.625000E-7	   1.289400E-6	   1.579000E-6	   9.060000E-8	   1.526010E+1	   5.960460E-8
   5.495880E+2	   2.620000E-2	   3.776000E-7	   6.597000E-7	   1.290500E-6	   1.582000E-6	   8.940000E-8	   1.525880E+1	   7.152560E-8
   5.498220E+2	   2.620000E-2	   3.782000E-7	   6.581000E-7	   1.291200E-6	   1.581000E-6	   8.680000E-8	   1.525690E+1	   3.576280E-8
   5.500700E+2	   2.620000E-2	   3.783000E-7	   6.586000E-7	   1.291100E-6	   1.565000E-6	   8.460000E-8	   1.525500E+1	  -7.152560E-8
   5.503480E+2	   2.620000E-2	   3.791000E-7	   6.594000E-7	   1.290600E-6	   1.557000E-6	   8.460000E-8	   1.525410E+1	   2.384190E-8
   5.505320E+2	   2.630000E-2	   3.797000E-7	   6.601000E-7	   1.289200E-6	   1.555000E-6	   8.510000E-8	   1.525180E+1	  -5.960460E-8
   5.507940E+2	   2.620000E-2	   3.797000E-7	   6.604000E-7	   1.288400E-6	   1.554000E-6	   8.550000E-8	   1.524990E+1	  -2.026560E-7
   5.510000E+2	   2.620000E-2	   3.802000E-7	   6.600000E-7	   1.288300E-6	   1.564000E-6	   8.710000E-8	   1.524710E+1	  -1.907350E-7
   5.512750E+2	   2.620000E-2	   3.810000E-7	   6.596000E-7	   1.289400E-6	   1.580000E-6	   8.910000E-8	   1.524580E+1	   1.192090E-8
   5.515000E+2	   2.620000E-2	   3.806000E-7	   6.588000E-7	   1.292000E-6	   1.602000E-6	   9.030000E-8	   1.524390E+1	   5.960460E-8
   5.517340E+2	   2.620000E-2	   3.785000E-7	   6.595000E-7	   1.295100E-6	   1.624000E-6	   9.050000E-8	   1.524100E+1	   1.192090E-8
   5.520230E+2	   2.620000E-2	   3.763000E-7	   6.599000E-7	   1.296600E-6	   1.628000E-6	   9.000000E-8	   1.523880E+1	   0.000000E+0
   5.522550E+2	   2.620000E-2	   3.747000E-7	   6.604000E-7	   1.297200E-6	   1.610000E-6	   8.860000E-8	   1.523590E+1	   7.152560E-8
   5.525350E+2	   2.620000E-2	   3.760000E-7	   6.597000E-7	   1.296700E-6	   1.603000E-6	   8.700000E-8	   1.523400E+1	   5.960460E-8
   5.527840E+2	   2.620000E-2	   3.794000E-7	   6.579000E-7	   1.295100E-6	   1.610000E-6	   8.560000E-8	   1.523180E+1	   7.152560E-8
   5.530300E+2	   2.620000E-2	   3.828000E-7	   6.560000E-7	   1.292700E-6	   1.624000E-6	   8.470000E-8	   1.522890E+1	   1.311300E-7
   5.532770E+2	   2.620000E-2	   3.845000E-7	   6.546000E-7	   1.291100E-6	   1.620000E-6	   8.440000E-8	   1.522710E+1	   1.668930E-7
   5.535130E+2	   2.620000E-2	   3.868000E-7	   6.535000E-7	   1.290400E-6	   1.595000E-6	   8.460000E-8	   1.522480E+1	  -4.768370E-8
   5.537840E+2	   2.620000E-2	   3.906000E-7	   6.538000E-7	   1.289700E-6	   1.562000E-6	   8.450000E-8	   1.522200E+1	   0.000000E+0
   5.540300E+2	   2.620000E-2	   3.956000E-7	   6.557000E-7	   1.288500E-6	   1.537000E-6	   8.350000E-8	   1.521880E+1	   0.000000E+0
   5.543300E+2	   2.620000E-2	   3.991000E-7	   6.576000E-7	   1.287000E-6	   1.508000E-6	   8.220000E-8	   1.521690E+1	  -9.536740E-8
   5.545960E+2	   2.620000E-2	   4.002000E-7	   6.586000E-7	   1.285600E-6	   1.477000E-6	   8.140000E-8	   1.521500E+1	  -5.960460E-8
   5.548160E+2	   2.620000E-2	   3.989000E-7	   6.586000E-7	   1.284700E-6	   1.466000E-6	   8.070000E-8	   1.521310E+1	  -1.549720E-7
   5.550650E+2	   2.620000E-2	   3.935000E-7	   6.569000E-7	   1.285100E-6	   1.491000E-6	   8.030000E-8	   1.521080E+1	  -3.576280E-8
   5.553230E+2	   2.620000E-2	   3.865000E-7	   6.552000E-7	   1.286600E-6	   1.539000E-6	   8.180000E-8	   1.520890E+1	  -3.576280E-8
   5.555750E+2	   2.620000E-2	   3.822000E-7	   6.542000E-7	   1.288600E-6	   1.580000E-6	   8.380000E-8	   1.520700E+1	  -8.344650E-8
   5.558100E+2	   2.620000E-2	   3.817000E-7	   6.545000E-7	   1.289800E-6	   1.606000E-6	   8.490000E-8	   1.520380E+1	   2.384190E-8
   5.560590E+2	   2.620000E-2	   3.838000E-7	   6.560000E-7	   1.290100E-6	   1.622000E-6	   8.600000E-8	   1.520190E+1	   3.576280E-8
   5.563480E+2	   2.620000E-2	   3.867000E-7	   6.578000E-7	   1.290700E-6	   1.615000E-6	   8.760000E-8	   1.520000E+1	   1.192090E-8
   5.565870E+2	   2.620000E-2	   3.885000E-7	   6.582000E-7	   1.291600E-6	   1.605000E-6	   8.880000E-8	   1.519880E+1	  -1.192090E-8
   5.567640E+2	   2.620000E-2	   3.891000E-7	   6.586000E-7	   1.292600E-6	   1.600000E-6	   8.950000E-8	   1.519690E+1	   1.192090E-8
   5.570130E+2	   2.620000E-2	   3.876000E-7	   6.598000E-7	   1.293700E-6	   1.590000E-6	   8.840000E-8	   1.519490E+1	  -1.192090E-8
   5.572890E+2	   2.620000E-2	   3.857000E-7	   6.613000E-7	   1.294000E-6	   1.568000E-6	   8.600000E-8	   1.519300E+1	   1.072880E-7
   5.575280E+2	   2.620000E-2	   3.842000E-7	   6.620000E-7	   1.294200E-6	   1.545000E-6	   8.420000E-8	   1.518980E+1	   2.264980E-7
   5.577910E+2	   2.620000E-2	   3.839000E-7	   6.623000E-7	   1.294800E-6	   1.545000E-6	   8.380000E-8	   1.518890E+1	   1.072880E-7
   5.580080E+2	   2.620000E-2	   3.847000E-7	   6.618000E-7	   1.295400E-6	   1.563000E-6	   8.300000E-8	   1.518600E+1	   1.192090E-7
   5.582530E+2	   2.620000E-2	   3.857000E-7	   6.604000E-7	   1.295700E-6	   1.570000E-6	   8.140000E-8	   1.518470E+1	   1.907350E-7
   5.584790E+2	   2.620000E-2	   3.866000E-7	   6.587000E-7	   1.295100E-6	   1.562000E-6	   7.960000E-8	   1.518280E+1	   1.788140E-7
   5.587140E+2	   2.620000E-2	   3.871000E-7	   6.560000E-7	   1.293200E-6	   1.551000E-6	   7.820000E-8	   1.518000E+1	   2.264980E-7
   5.589750E+2	   2.620000E-2	   3.851000E-7	   6.536000E-7	   1.291600E-6	   1.546000E-6	   7.720000E-8	   1.517770E+1	   2.980230E-7
   5.592240E+2	   2.620000E-2	   3.825000E-7	   6.523000E-7	   1.289500E-6	   1.566000E-6	   7.760000E-8	   1.517580E+1	   2.145770E-7
   5.595040E+2	   2.620000E-2	   3.812000E-7	   6.531000E-7	   1.287900E-6	   1.591000E-6	   7.950000E-8	   1.517400E+1	   2.980230E-7
   5.597240E+2	   2.620000E-2	   3.815000E-7	   6.548000E-7	   1.286400E-6	   1.612000E-6	   8.250000E-8	   1.517170E+1	   2.264980E-7
   5.599600E+2	   2.620000E-2	   3.820000E-7	   6.558000E-7	   1.286700E-6	   1.632000E-6	   8.510000E-8	   1.516980E+1	   1.549720E-7
